,risk_tolerance,investment_experience,liquidity_needs,platform,time_spent,instrument_type_first_traded,first_deposit_amount,time_horizon,user_id,chunked
2289,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,24.4720666667,stock,10.0,long_time_horizon,83fa714e852020129bf304d37a4dfe6f,0
2290,med_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,59.278216666700004,stock,500.0,short_time_horizon,825c52a9333e45e6552ceae7c2e46e9a,0
2291,med_risk_tolerance,no_investment_exp,very_important_liq_need,Android,4.98381666667,stock,100.0,short_time_horizon,77ea67aaa3f0f771f355db1f3b550a6d,1
2292,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,14.038,adr,50.0,long_time_horizon,aab53c4296ad0adec11447036e522ff0,1
2293,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,24.929033333299998,stock,50.0,short_time_horizon,0424d3435fe16bc0882ed6efbc31131a,1
2294,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,59.7490166667,stock,100.0,short_time_horizon,3b9f1bdefc6d3c5fb8faa351637e0580,0
2295,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,6.846983333330001,stock,300.0,med_time_horizon,01ae8f945076f19519ce2dcbc519eac8,0
2296,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,92.8009666667,stock,500.0,long_time_horizon,d74ddfce1d34d8c21a346d344883ccfd,0
2297,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,31.6521166667,stock,10.0,short_time_horizon,07ee5bf682719b00115e92fcf4fddb8f,1
2298,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,18.4649666667,stock,0.1,short_time_horizon,886c9f34377b3eab4582c89a611379b6,0
2299,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,10.3095666667,stock,10.0,short_time_horizon,3f61acba7fd33fe556d5299db960e490,0
2300,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.620716666669999,stock,1000.0,short_time_horizon,1ff89680e3e3596c67cea1519810967c,0
2301,low_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,42.4416666667,etp,1000.0,long_time_horizon,ab4e40618ec8dce499cc752521c82cf0,0
2302,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,30.4767833333,stock,150.0,short_time_horizon,e36b102a096243be7324430447a27630,0
2303,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,14.6606833333,stock,100.0,long_time_horizon,2547b7a6d85149599579fa331ee3bd88,0
2304,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,10.1496666667,stock,50.0,short_time_horizon,471059f4d3fa606d9bcf1e4194f1350a,1
2305,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,17.6179,stock,2000.0,short_time_horizon,4815166bfc984817783b181362a4cfc6,0
2306,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.66005,stock,5000.0,short_time_horizon,bec2977aa340f9f06c09d8015e3a22ff,0
2307,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,3000.0,long_time_horizon,74b53a5f0f2ab18ca5c7c1cb7f92381e,0
2308,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,2000.0,short_time_horizon,31148f43bb9297f9355e92d3324e27bc,0
2309,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,34.0921333333,stock,5000.0,med_time_horizon,e5a12dc2f73d9cb42da985f622fb83fb,0
2310,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,286.03515,stock,3000.0,med_time_horizon,5ef56c17f6ee2b5dac06c6771a61f630,0
2311,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,108.58293333299999,stock,3.1,long_time_horizon,5bbc42ae33157008a7968698211046d5,0
2312,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,170.5251,stock,35.92,long_time_horizon,1904cc9aae42a09862998d059cf5cec1,1
2313,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,3.55713333333,stock,300.0,long_time_horizon,50bc4c5e462a970e62de0e3a9aedc5b8,0
2314,med_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,8.721,stock,100.0,short_time_horizon,7d43cbe9874424019a8cfd65247fb342,1
2315,high_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,2.56393333333,stock,185.0,med_time_horizon,d337438f0bbae219753b76ebe10c52c2,0
2316,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,18.732,stock,50.0,short_time_horizon,561a5ffc194fa93675887d9df4e57289,1
2317,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,32.441,stock,400.0,short_time_horizon,f7c85aae5a11ca41458f7422527a3721,0
2318,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,1.05083333333,stock,120.0,short_time_horizon,b28e2c7486e5ba8469e68c347ec5b8af,0
2319,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,4.42446666667,stock,5.0,med_time_horizon,6afe8578defe12db6706ba0d6923646b,0
2320,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,stock,10.0,med_time_horizon,a4b0834ca163a5fe52b4f11c615186d3,0
2321,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,50.6085333333,stock,300.0,long_time_horizon,89c535cc319e80d68ba64d0e4f23f366,0
2322,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,95.8519166667,stock,1000.0,med_time_horizon,70fb446479bb6403187211e842781365,0
2323,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,60.72725,stock,500.0,med_time_horizon,b425f6dad6bbe58eec644407e40d2acc,1
2324,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,5.14311666667,stock,800.0,short_time_horizon,58d1a7f78a01a1b7b2a2f3ce17613d83,0
2325,low_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,32.59575,stock,1000.0,short_time_horizon,b62e39ec2b37b7a35d633ab3099a0432,0
2326,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,etp,500.0,long_time_horizon,4458a00e3fd8794e35231c37ad1ff4fb,1
2327,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,20.108,stock,20.0,med_time_horizon,a19d460fa3ff4d1f8f1d7edb456463a3,1
2328,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,3.16026666667,stock,200.0,long_time_horizon,0e549ce3f99fecd2f34dab3f90a34a5f,0
2329,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,long_time_horizon,78a369399129a2d8d00bc86015bf5c1a,0
2330,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,12.3214333333,stock,10.0,med_time_horizon,7d9c121f6a307bc03214560f76cff2e3,0
2331,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,21.0835333333,stock,50.0,med_time_horizon,6ea0040d72e68ce7faab5d638dbb736f,1
2332,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,55.5087333333,stock,40.0,short_time_horizon,e606a188bb8182b3b04c59225ebbc5aa,1
2333,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,13.2116833333,stock,100.0,short_time_horizon,75e837792f3d799104e02181e7a89721,0
2334,med_risk_tolerance,good_investment_exp,very_important_liq_need,Android,8.008716666669999,stock,100.0,short_time_horizon,c6766553c4ea30bb2ea7a5e478da1b1f,0
2335,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,Android,77.3172,stock,100.0,long_time_horizon,dc249836fc187d8fc34613a4bca4f982,0
2336,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,216.20131666700001,stock,50.0,long_time_horizon,c3d962908b44e3c16c329091a60a4061,1
2337,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,500.0,med_time_horizon,558f5f7c5edd8fc38cfff98967677de2,0
2338,low_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,80.32515,stock,100.0,short_time_horizon,f79fcc8d7a642ebe263beeb96e171b04,0
2339,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,37.6672333333,stock,12.0,med_time_horizon,c175883aa5dff1c4e83e01a7ede2d99c,1
2340,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,31.4213,stock,300.0,med_time_horizon,890829cd30bbcd89a2c3f19d3c308916,0
2341,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,2.75353333333,stock,500.0,med_time_horizon,18004226b1ae4e55545af9433cc7814e,0
2342,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,14.2440666667,stock,500.0,short_time_horizon,56ad72f93a61cfa5e8585dcd63de1d30,0
2343,med_risk_tolerance,no_investment_exp,very_important_liq_need,both,227.966866667,stock,2000.0,long_time_horizon,2ea5be0a2579f6eb1e8712a0ac603f91,0
2344,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,24.58785,stock,1.0,long_time_horizon,a28e1cde8439bb9a5a3b202b4b169ddf,1
2345,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,both,16.1020666667,etp,1350.0,short_time_horizon,4417c0f47971e1bdfa5153aadbe28d83,0
2346,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,0.0,stock,225.0,short_time_horizon,9e4fbf55c7fada9d4412e7e3ef384a1a,0
2347,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,23.8938666667,stock,1000.0,short_time_horizon,a625f3c429c55bd73c83cf0031f5330c,0
2348,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,128.9514,stock,2237.34,long_time_horizon,a663729648ec4da1d5a89adc398cc4f7,0
2349,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,17.6596166667,stock,200.0,long_time_horizon,357c5277da771f275f74f4de4746bd2a,0
2350,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,98866fde9bdbff841beb0a2ec81189bb,0
2351,high_risk_tolerance,extensive_investment_exp,very_important_liq_need,Android,31.5148,stock,500.0,short_time_horizon,46684efd9d7d557f4f2a3128a8a8e056,0
2352,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,300.0,long_time_horizon,fd64ed812cfc0cf8a3305695a6719661,0
2353,high_risk_tolerance,no_investment_exp,very_important_liq_need,both,33.6318333333,stock,100.0,long_time_horizon,a699982438f277861d72cfde3e77eac0,1
2354,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,74.7728666667,stock,1000.0,med_time_horizon,3f37167f5e8810c69f875defca0eac01,0
2355,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,63.9878166667,stock,100.0,long_time_horizon,5561b1e99efaf20a76baa54865362556,0
2356,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,long_time_horizon,20180506d1dcfcf3c144efd7450246c9,1
2357,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,17.7411166667,stock,50.0,long_time_horizon,fbad1dcd9481a625ca1848002031f830,0
2358,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,10.221,etp,1800.0,med_time_horizon,6d8066a0e7de0a667b255e3934c4e0b4,1
2359,low_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,7.557666666669999,stock,250.0,short_time_horizon,f4f278a9c13e8dd94c2f3b2e0b76f8bc,0
2360,low_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,1000.0,short_time_horizon,ac38f8dc96e69e79e1d55b140aae425d,0
2361,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,25.4128,etp,1000.0,short_time_horizon,2ecf0856e0a32f8160e419d1d0d88783,0
2362,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,short_time_horizon,dba39639ec5fdda7a63671383a16812e,0
2363,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,50.7689833333,stock,200.0,long_time_horizon,8b751009728923081a91f3005e75a8d9,1
2364,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,6.18138333333,stock,100.0,long_time_horizon,a3239e3a32e7c2078e5869f5802f27c9,0
2365,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,18.5257166667,stock,500.0,short_time_horizon,a2e46cf0f0f927824ef8cbd761957437,0
2366,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,21.80805,etp,5000.0,short_time_horizon,4d1773da806e05bba86eebf8403287db,0
2367,high_risk_tolerance,no_investment_exp,very_important_liq_need,Android,265.474866667,stock,100.0,long_time_horizon,1ed4c03fac37fe92a13918f86821340d,1
2368,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,62.53145,stock,500.0,med_time_horizon,c81174f58da942bd579b46091f8c7cb7,0
2369,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,30.9448,stock,300.0,short_time_horizon,5464f1bf4538a80de1313e2caf09bdd5,0
2370,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,52.5529333333,stock,100.0,short_time_horizon,e745b60190f3b054389313cad4c40cff,0
2371,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,7.5625,stock,20.0,short_time_horizon,c0f07b27f8549e11fca1a913a1dbd9e7,1
2372,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,35.84075,stock,40.0,short_time_horizon,dc95e49db51dc657aadf5e31de0c3c1f,0
2373,med_risk_tolerance,good_investment_exp,not_important_liq_need,both,108.94096666700001,etp,0.6,short_time_horizon,491a7c76b42caebffeb07371d77ab68e,0
2374,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,108.55535,stock,500.0,short_time_horizon,00384fa9be6fdca1b786bae70d78f88f,0
2375,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,0.0,adr,2000.0,short_time_horizon,183d3f6e71e0ad40a0ed50958d042b67,0
2376,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,41.9583333333,stock,50.0,long_time_horizon,bbe191f0b85624806b65bb7218726f00,1
2377,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,27.387216666700002,stock,100.0,long_time_horizon,8c2246097820574a057151b69bb6f9a5,0
2378,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,24.7451,stock,25.0,short_time_horizon,4b73adec16efb51118f69e865513a643,1
2379,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,2.38788333333,etp,100.0,med_time_horizon,b2ecc471ab4b20f06754cd58e300cbb6,0
2380,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,1.28921666667,adr,50.0,long_time_horizon,72d740929ef54f5fae8e2a7aad1b65a9,1
2381,med_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,14.860933333299998,stock,20.0,short_time_horizon,7d45d0028650185f557075bc0781a248,1
2382,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,5.5569,stock,100.0,long_time_horizon,e44963da1824f77fd74f71a89c61e6ad,0
2383,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,55.2734333333,etp,200.0,short_time_horizon,0623537f93951d6e0d6b9c07c8176f94,1
2384,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,0.0,stock,100.0,long_time_horizon,09a44bc9594f8619de38cde31ae27e03,0
2385,high_risk_tolerance,good_investment_exp,not_important_liq_need,iOS,35.83795,stock,200.0,short_time_horizon,9cf130745be77346809ab694f66b830f,0
2386,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,40.0,long_time_horizon,b300a57a8097d1c0def64612d03b5ec7,0
2387,high_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,etp,2000.0,med_time_horizon,c9e62425def1b3d43ffb86368402eaa0,0
2388,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,13.5114833333,reit,20.0,short_time_horizon,312e12e9385c43d867585b77d33e9b45,1
2389,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,0.0,stock,100.0,med_time_horizon,f28db093a5e9803b994447a8caf817a4,0
2390,med_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,14.85395,stock,150.0,long_time_horizon,15e1af203d9f3b509426fc6da1b2ee80,0
2391,med_risk_tolerance,good_investment_exp,somewhat_important_liq_need,iOS,91.2676666667,stock,20.0,med_time_horizon,46aa978db12f1cfd160c601bee3530b8,1
2392,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,44.0788166667,stock,150.0,short_time_horizon,17d9490d6ad81e2cf52a74d958df7dec,1
2393,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,84.3153166667,reit,1500.0,short_time_horizon,8e9830802dbb82f9a53103477f98d8da,0
2394,high_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,27.4387666667,stock,20.0,short_time_horizon,3d8f56250a1169e13e941eb9d0376c32,1
2395,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.0,adr,10.0,med_time_horizon,e0c4e9f22a6a24048d0a55fcf62bbcbb,1
2396,high_risk_tolerance,no_investment_exp,not_important_liq_need,iOS,1.32731666667,stock,50.0,med_time_horizon,d566f1bc65c92f7a1d4adf19fa8dab4d,1
2397,med_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,51.573233333299996,stock,100.0,short_time_horizon,f406e8379b52d99f55215a6b62c93b55,1
2398,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,16.5011,stock,100.0,long_time_horizon,9986eeb6682fcd1fb0b7a08e4b41259c,0
2399,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,21.0561166667,stock,500.0,short_time_horizon,ff0684cfdbde4574231d90e370e333e2,0
2400,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,10.68095,stock,10.0,long_time_horizon,54fe48fbe6b91c861695f52825bdd7a9,0
2401,med_risk_tolerance,no_investment_exp,very_important_liq_need,both,0.0,adr,30.0,short_time_horizon,03dcd05df4f251f68953731f4c520285,0
2402,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,81.16225,stock,20.0,med_time_horizon,14017dd521af735cca613aa9f4a7f637,0
2403,high_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,20.18845,stock,500.0,short_time_horizon,6a72f3d36ac93db1ced1ad06c4bb0c10,0
2404,high_risk_tolerance,good_investment_exp,very_important_liq_need,Android,5.60858333333,stock,500.0,long_time_horizon,6aaa15dd7aeec3d5ef831a7e04f5eb4d,0
2405,high_risk_tolerance,limited_investment_exp,somewhat_important_liq_need,iOS,18.91805,stock,9.0,short_time_horizon,371d88c26e736aa1cb7eb9f9a696de40,1
2406,med_risk_tolerance,no_investment_exp,very_important_liq_need,iOS,0.7379833333329999,stock,5.0,short_time_horizon,52040c9b7cd583e5a9275c45effded12,0
2407,high_risk_tolerance,limited_investment_exp,very_important_liq_need,Android,10.7182,stock,200.0,short_time_horizon,97cdcf108d066974dfc9a07a90bde614,0
2408,med_risk_tolerance,limited_investment_exp,very_important_liq_need,both,0.0,etp,25.0,long_time_horizon,43f5899f3573652af3a41dba40bce637,0
2409,high_risk_tolerance,no_investment_exp,somewhat_important_liq_need,iOS,56.4571166667,stock,20.0,med_time_horizon,b4dafed9609514c2befd2026bd133229,1
2410,low_risk_tolerance,limited_investment_exp,very_important_liq_need,iOS,2.90001666667,stock,2500.0,short_time_horizon,852911679d22b19020ceda06eea6d18b,0
2411,high_risk_tolerance,good_investment_exp,very_important_liq_need,iOS,0.0,stock,250.0,long_time_horizon,563aa3f15a708d8f48c592cf6d4c8cfc,0
2412,high_risk_tolerance,good_investment_exp,very_important_liq_need,both,182.9652,reit,10000.0,med_time_horizon,9c88a870994d05fcbdbecc8de8e301f5,0
